location_name,sex_name,measure_name,age_name,age_midpoint,period,period_midpoint,cohort_midpoint,events,population,rate,window,age_coverage,age_index,period_index,cohort_index,cohort_level,fitted_rate
United States of America,Female,Incidence,60-64 years,62.0,2009-2013,2011.0,1949.0,5892.5336331064,44696572.70205929,13.183412679950102,primary_1994_2023,10-14 to 65-69,10,3,-7,4,13.320645766745356
United States of America,Female,Incidence,60-64 years,62.0,2014-2018,2016.0,1954.0,6755.197876569365,50390165.54049006,13.405786236485678,primary_1994_2023,10-14 to 65-69,10,4,-6,5,13.4240804733951
United States of America,Female,Incidence,60-64 years,62.0,2019-2023,2021.0,1959.0,7387.135293603993,54249504.53865738,13.616963613630851,primary_1994_2023,10-14 to 65-69,10,5,-5,6,13.491828387354493
United States of America,Female,Incidence,65-69 years,67.0,1994-1998,1996.0,1929.0,2549.790142006357,26514393.20908394,9.616626418336395,primary_1994_2023,10-14 to 65-69,11,0,-11,0,9.616626418336358
United States of America,Female,Incidence,65-69 years,67.0,1999-2003,2001.0,1934.0,2403.961528500186,25368828.597589437,9.476044663444224,primary_1994_2023,10-14 to 65-69,11,1,-10,1,9.504826339308863
United States of America,Female,Incidence,65-69 years,67.0,2004-2008,2006.0,1939.0,2643.008451990567,27847697.024763867,9.490940847425348,primary_1994_2023,10-14 to 65-69,11,2,-9,2,9.53509278631914
United States of America,Female,Incidence,65-69 years,67.0,2009-2013,2011.0,1944.0,3235.8456101879065,34327629.685739875,9.426358999474168,primary_1994_2023,10-14 to 65-69,11,3,-8,3,9.528406077910503
United States of America,Female,Incidence,65-69 years,67.0,2014-2018,2016.0,1949.0,4122.184900094782,43011017.686502054,9.584020843544067,primary_1994_2023,10-14 to 65-69,11,4,-7,4,9.577993087310217
United States of America,Female,Incidence,65-69 years,67.0,2019-2023,2021.0,1954.0,4691.086182715061,48190648.54573171,9.734432559593671,primary_1994_2023,10-14 to 65-69,11,5,-6,5,9.624215121371268
United States of America,Female,Prevalence,10-14 years,12.0,1994-1998,1996.0,1984.0,5649.960168092742,47321721.806490526,11.93946448355522,primary_1994_2023,10-14 to 65-69,0,0,0,11,12.235439642657468
United States of America,Female,Prevalence,10-14 years,12.0,1999-2003,2001.0,1989.0,6159.327408325484,51086572.37898521,12.056646436626393,primary_1994_2023,10-14 to 65-69,0,1,1,12,12.09928762224484
United States of America,Female,Prevalence,10-14 years,12.0,2004-2008,2006.0,1994.0,6151.532748171125,51512875.07487542,11.94173833091183,primary_1994_2023,10-14 to 65-69,0,2,2,13,11.920550336882801
United States of America,Female,Prevalence,10-14 years,12.0,2009-2013,2011.0,1999.0,5903.957424814458,51051716.90629014,11.564659883332984,primary_1994_2023,10-14 to 65-69,0,3,3,14,11.634446523906085
United States of America,Female,Prevalence,10-14 years,12.0,2014-2018,2016.0,2004.0,6251.139952697778,52237986.27262862,11.966655682463045,primary_1994_2023,10-14 to 65-69,0,4,4,15,11.615728717374404
United States of America,Female,Prevalence,10-14 years,12.0,2019-2023,2021.0,2009.0,6037.733183692048,52287920.69982942,11.547089849590721,primary_1994_2023,10-14 to 65-69,0,5,5,16,11.547089849590787
United States of America,Female,Prevalence,15-19 years,17.0,1994-1998,1996.0,1979.0,57992.50364328621,46252278.83974978,125.38301916801282,primary_1994_2023,10-14 to 65-69,1,0,-1,10,127.51704785325582
United States of America,Female,Prevalence,15-19 years,17.0,1999-2003,2001.0,1984.0,62771.218358022525,49589567.23069054,126.5815006330081,primary_1994_2023,10-14 to 65-69,1,1,0,11,126.05933996923405
United States of America,Female,Prevalence,15-19 years,17.0,2004-2008,2006.0,1989.0,66885.50859234441,53059455.64430936,126.05766075083717,primary_1994_2023,10-14 to 65-69,1,2,1,12,125.1852779105071
United States of America,Female,Prevalence,15-19 years,17.0,2009-2013,2011.0,1994.0,65037.70895324822,53139804.23513766,122.38981661555184,primary_1994_2023,10-14 to 65-69,1,3,2,13,120.64628724965155
United States of America,Female,Prevalence,15-19 years,17.0,2014-2018,2016.0,1999.0,61642.81732402983,52282593.308920935,117.90313644122884,primary_1994_2023,10-14 to 65-69,1,4,3,14,115.67058982883661
United States of America,Female,Prevalence,15-19 years,17.0,2019-2023,2021.0,2004.0,61145.634155406224,53082712.53438112,115.18935494451765,primary_1994_2023,10-14 to 65-69,1,5,4,15,118.61318806452707
United States of America,Female,Prevalence,20-24 years,22.0,1994-1998,1996.0,1974.0,235402.35715636727,45448626.98752966,517.9526264257835,primary_1994_2023,10-14 to 65-69,2,0,-2,9,522.1712359486459
United States of America,Female,Prevalence,20-24 years,22.0,1999-2003,2001.0,1979.0,250127.1879500854,47950931.846836254,521.6315477435054,primary_1994_2023,10-14 to 65-69,2,1,-1,10,518.4513194187724
United States of America,Female,Prevalence,20-24 years,22.0,2004-2008,2006.0,1984.0,267745.9997451954,51258957.184505686,522.3399274032215,primary_1994_2023,10-14 to 65-69,2,2,0,11,514.6983431354618
United States of America,Female,Prevalence,20-24 years,22.0,2009-2013,2011.0,1989.0,275362.5304928114,54207321.067736335,507.98033377949844,primary_1994_2023,10-14 to 65-69,2,3,1,12,499.9829535496242
United States of America,Female,Prevalence,20-24 years,22.0,2014-2018,2016.0,1994.0,252955.52745812846,54281550.48329743,466.00645192690934,primary_1994_2023,10-14 to 65-69,2,4,2,13,473.34246517831883
United States of America,Female,Prevalence,20-24 years,22.0,2019-2023,2021.0,1999.0,243146.47131940082,52852227.21010894,460.04962166077775,primary_1994_2023,10-14 to 65-69,2,5,3,14,466.1157230437897
United States of America,Female,Prevalence,25-29 years,27.0,1994-1998,1996.0,1969.0,383082.48993017327,49558406.142535545,772.991949798355,primary_1994_2023,10-14 to 65-69,3,0,-3,8,775.1112398480624
United States of America,Female,Prevalence,25-29 years,27.0,1999-2003,2001.0,1974.0,363865.86277173366,47021428.04063753,773.8298855093647,primary_1994_2023,10-14 to 65-69,3,1,-2,9,772.542106693327
United States of America,Female,Prevalence,25-29 years,27.0,2004-2008,2006.0,1979.0,389001.45266403013,49874434.37761104,779.9616326850123,primary_1994_2023,10-14 to 65-69,3,2,-1,10,770.2916779718169
United States of America,Female,Prevalence,25-29 years,27.0,2009-2013,2011.0,1984.0,400347.6967105995,52907283.635969795,756.6967517463272,primary_1994_2023,10-14 to 65-69,3,3,0,11,748.0389132912277
United States of America,Female,Prevalence,25-29 years,27.0,2014-2018,2016.0,1989.0,391767.30920076836,56039041.798987195,699.097087716173,primary_1994_2023,10-14 to 65-69,3,4,1,12,713.815846512651
United States of America,Female,Prevalence,25-29 years,27.0,2019-2023,2021.0,1994.0,384150.9206144566,55352062.60238151,694.0137414101142,primary_1994_2023,10-14 to 65-69,3,5,2,13,694.0899425025132
United States of America,Female,Prevalence,30-34 years,32.0,1994-1998,1996.0,1964.0,453110.05707090325,54313060.225853786,834.2561718796622,primary_1994_2023,10-14 to 65-69,4,0,-4,7,832.9785632094946
United States of America,Female,Prevalence,30-34 years,32.0,1999-2003,2001.0,1969.0,424883.5449593281,51067724.02736224,832.0001587140914,primary_1994_2023,10-14 to 65-69,4,1,-3,8,832.7116433762237
United States of America,Female,Prevalence,30-34 years,32.0,2004-2008,2006.0,1974.0,409148.2160409892,48682299.821212664,840.4455367630524,primary_1994_2023,10-14 to 65-69,4,2,-2,9,833.4715292485159
United States of America,Female,Prevalence,30-34 years,32.0,2009-2013,2011.0,1979.0,418369.0387546218,51296072.615638174,815.5966283997293,primary_1994_2023,10-14 to 65-69,4,3,-1,10,812.9203849870884
United States of America,Female,Prevalence,30-34 years,32.0,2014-2018,2016.0,1984.0,416696.67567651474,54461497.788911216,765.1215860636088,primary_1994_2023,10-14 to 65-69,4,4,0,11,775.4906495882467
United States of America,Female,Prevalence,30-34 years,32.0,2019-2023,2021.0,1989.0,435371.2768674183,57161770.55687444,761.6476407675922,primary_1994_2023,10-14 to 65-69,4,5,1,12,760.0599626285117
United States of America,Female,Prevalence,35-39 years,37.0,1994-1998,1996.0,1959.0,470292.72998156864,56766542.90912418,828.4681537405685,primary_1994_2023,10-14 to 65-69,5,0,-5,6,824.8212351074775
United States of America,Female,Prevalence,35-39 years,37.0,1999-2003,2001.0,1964.0,456942.7796950943,55408543.49628348,824.6792838468018,primary_1994_2023,10-14 to 65-69,5,1,-4,7,826.7498456134988
United States of America,Female,Prevalence,35-39 years,37.0,2004-2008,2006.0,1969.0,436486.20935360476,52420761.06587909,832.6590466801055,primary_1994_2023,10-14 to 65-69,5,2,-3,8,829.9901566603388
United States of America,Female,Prevalence,35-39 years,37.0,2009-2013,2011.0,1974.0,405809.44259761873,49979816.40143545,811.9466452981281,primary_1994_2023,10-14 to 65-69,5,3,-2,9,812.6307882569158
United States of America,Female,Prevalence,35-39 years,37.0,2014-2018,2016.0,1979.0,404434.60442670377,52501698.84795065,770.3267004711229,primary_1994_2023,10-14 to 65-69,5,4,-1,10,778.5922638039668
United States of America,Female,Prevalence,35-39 years,37.0,2019-2023,2021.0,1984.0,423792.0781898952,55229074.39329125,767.3351089899377,primary_1994_2023,10-14 to 65-69,5,5,0,11,762.8654244522285
United States of America,Female,Prevalence,40-44 years,42.0,1994-1998,1996.0,1954.0,415590.614669548,52441470.94973715,792.4846636507839,primary_1994_2023,10-14 to 65-69,6,0,-6,5,786.7188260222962
United States of America,Female,Prevalence,40-44 years,42.0,1999-2003,2001.0,1959.0,448538.7161111647,56888857.71643786,788.4473939464614,primary_1994_2023,10-14 to 65-69,6,1,-5,6,790.0807196286368
United States of America,Female,Prevalence,40-44 years,42.0,2004-2008,2006.0,1964.0,443238.25317905523,55820964.38586009,794.0354632986798,primary_1994_2023,10-14 to 65-69,6,2,-4,7,795.2867740581539
United States of America,Female,Prevalence,40-44 years,42.0,2009-2013,2011.0,1969.0,411242.4244366486,52795829.203860946,778.9297575926216,primary_1994_2023,10-14 to 65-69,6,3,-3,8,780.992346573286
United States of America,Female,Prevalence,40-44 years,42.0,2014-2018,2016.0,1974.0,375793.4164095194,50322805.42407627,746.765632882872,primary_1994_2023,10-14 to 65-69,6,4,-2,9,751.1500066169752
United States of America,Female,Prevalence,40-44 years,42.0,2019-2023,2021.0,1979.0,390227.87103539304,52534161.381450914,742.807843075567,primary_1994_2023,10-14 to 65-69,6,5,-1,10,739.1843834367576
United States of America,Female,Prevalence,45-49 years,47.0,1994-1998,1996.0,1949.0,346321.16648976645,46417463.61471845,746.1010135417049,primary_1994_2023,10-14 to 65-69,7,0,-7,4,737.51815149842
United States of America,Female,Prevalence,45-49 years,47.0,1999-2003,2001.0,1954.0,388056.71394954296,52300439.2640485,741.9760128406693,primary_1994_2023,10-14 to 65-69,7,1,-6,5,743.2444006318746
United States of America,Female,Prevalence,45-49 years,47.0,2004-2008,2006.0,1959.0,424412.9070334768,56968462.8290782,744.9962417045335,primary_1994_2023,10-14 to 65-69,7,2,-5,6,749.5861854410023
United States of America,Female,Prevalence,45-49 years,47.0,2009-2013,2011.0,1964.0,411113.7889275757,55936336.351418026,734.9673141708246,primary_1994_2023,10-14 to 65-69,7,3,-4,7,738.0708765277213
United States of America,Female,Prevalence,45-49 years,47.0,2014-2018,2016.0,1969.0,375356.6418384976,52801990.076389134,710.8759372430198,primary_1994_2023,10-14 to 65-69,7,4,-3,8,712.0010820397526
United States of America,Female,Prevalence,45-49 years,47.0,2019-2023,2021.0,1974.0,354562.002541547,50188779.95550847,706.45670776588,primary_1994_2023,10-14 to 65-69,7,5,-2,9,703.3473362613001
United States of America,Female,Prevalence,50-54 years,52.0,1994-1998,1996.0,1944.0,256781.22368857707,36934460.31114155,695.234806534095,primary_1994_2023,10-14 to 65-69,8,0,-8,3,684.1512388989291
United States of America,Female,Prevalence,50-54 years,52.0,1999-2003,2001.0,1949.0,318990.37745613954,46155112.248968065,691.1268587875041,primary_1994_2023,10-14 to 65-69,8,1,-7,4,690.8645293088289
United States of America,Female,Prevalence,50-54 years,52.0,2004-2008,2006.0,1954.0,361439.1412986552,52236184.33440544,691.9325098188551,primary_1994_2023,10-14 to 65-69,8,2,-6,5,699.1813496729004
United States of America,Female,Prevalence,50-54 years,52.0,2009-2013,2011.0,1959.0,389502.60998131766,56861911.29576404,684.9973929918425,primary_1994_2023,10-14 to 65-69,8,3,-5,6,689.7694600477098
United States of America,Female,Prevalence,50-54 years,52.0,2014-2018,2016.0,1964.0,371501.42273845634,55588747.16026059,668.3032838776337,primary_1994_2023,10-14 to 65-69,8,4,-4,7,667.1753980452029
United States of America,Female,Prevalence,50-54 years,52.0,2019-2023,2021.0,1969.0,346776.2703766508,52223996.47176932,664.0171067032516,primary_1994_2023,10-14 to 65-69,8,5,-3,8,661.0463386278976
United States of America,Female,Prevalence,55-59 years,57.0,1994-1998,1996.0,1939.0,190840.37236422367,29728709.59850332,641.9396433332964,primary_1994_2023,10-14 to 65-69,9,0,-9,2,632.9044780898192
United States of America,Female,Prevalence,55-59 years,57.0,1999-2003,2001.0,1944.0,231698.31203100024,36321804.745781645,637.9041835962441,primary_1994_2023,10-14 to 65-69,9,1,-8,3,635.7007292147906
United States of America,Female,Prevalence,55-59 years,57.0,2004-2008,2006.0,1949.0,290307.9531423588,45585743.02092013,636.8393578868095,primary_1994_2023,10-14 to 65-69,9,2,-7,4,644.6611438858594
United States of America,Female,Prevalence,55-59 years,57.0,2009-2013,2011.0,1954.0,326557.20382004697,51680998.61913614,631.8709246054144,primary_1994_2023,10-14 to 65-69,9,3,-6,5,638.1938763994872
United States of America,Female,Prevalence,55-59 years,57.0,2014-2018,2016.0,1959.0,347876.61273233575,56007851.79366857,621.1211492522583,primary_1994_2023,10-14 to 65-69,9,4,-5,6,618.4809483144113
United States of America,Female,Prevalence,55-59 years,57.0,2019-2023,2021.0,1964.0,336859.09205755737,54538582.164631665,617.6528224380775,primary_1994_2023,10-14 to 65-69,9,5,-4,7,614.4289692254765
United States of America,Female,Prevalence,60-64 years,62.0,1994-1998,1996.0,1934.0,154744.52194925776,26591714.218212266,581.9275909759724,primary_1994_2023,10-14 to 65-69,10,0,-10,1,578.1084713223144
United States of America,Female,Prevalence,60-64 years,62.0,1999-2003,2001.0,1939.0,167501.72173008736,28977380.55174892,578.0430064441344,primary_1994_2023,10-14 to 65-69,10,1,-9,2,577.537239502441
United States of America,Female,Prevalence,60-64 years,62.0,2004-2008,2006.0,1944.0,204606.89642819305,35546237.99368376,575.6077379118145,primary_1994_2023,10-14 to 65-69,10,2,-8,3,582.5491070345112
United States of America,Female,Prevalence,60-64 years,62.0,2009-2013,2011.0,1949.0,255572.12178758127,44696572.70205929,571.7935544883654,primary_1994_2023,10-14 to 65-69,10,3,-7,4,577.877152764839
United States of America,Female,Prevalence,60-64 years,62.0,2014-2018,2016.0,1954.0,285013.6430009433,50390165.54049006,565.613627071588,primary_1994_2023,10-14 to 65-69,10,4,-6,5,561.9740080374473
United States of America,Female,Prevalence,60-64 years,62.0,2019-2023,2021.0,1959.0,305551.2368631358,54249504.53865738,563.2332303521862,primary_1994_2023,10-14 to 65-69,10,5,-5,6,559.3700619584984
United States of America,Female,Prevalence,65-69 years,67.0,1994-1998,1996.0,1929.0,131605.4515006598,26514393.20908394,496.3547551809379,primary_1994_2023,10-14 to 65-69,11,0,-11,0,496.35475518093585
United States of America,Female,Prevalence,65-69 years,67.0,1999-2003,2001.0,1934.0,125120.73264297486,25368828.597589437,493.2065828804721,primary_1994_2023,10-14 to 65-69,11,1,-10,1,496.6224244318889
United States of America,Female,Prevalence,65-69 years,67.0,2004-2008,2006.0,1939.0,136539.04203299648,27847697.024763867,490.30640455322987,primary_1994_2023,10-14 to 65-69,11,2,-9,2,498.23587142466585
United States of America,Female,Prevalence,65-69 years,67.0,2009-2013,2011.0,1944.0,167319.6082259667,34327629.685739875,487.4196376438812,primary_1994_2023,10-14 to 65-69,11,3,-8,3,491.59984688013293
United States of America,Female,Prevalence,65-69 years,67.0,2014-2018,2016.0,1949.0,208328.9129336378,43011017.686502054,484.3617383157541,primary_1994_2023,10-14 to 65-69,11,4,-7,4,479.04276919662993
United States of America,Female,Prevalence,65-69 years,67.0,2019-2023,2021.0,1954.0,232698.16583579997,48190648.54573171,482.86996099455956,primary_1994_2023,10-14 to 65-69,11,5,-6,5,478.4805517684544
United States of America,Male,DALYs,10-14 years,12.0,1994-1998,1996.0,1984.0,5300.389858566237,49872933.54013437,10.627788426162743,primary_1994_2023,10-14 to 65-69,0,0,0,11,10.767113344643253
United States of America,Male,DALYs,10-14 years,12.0,1999-2003,2001.0,1989.0,5645.083044212323,53713958.16529686,10.509527201180008,primary_1994_2023,10-14 to 65-69,0,1,1,12,10.60918759697609
United States of America,Male,DALYs,10-14 years,12.0,2004-2008,2006.0,1994.0,5572.593842789257,54170630.7484584,10.287112713650364,primary_1994_2023,10-14 to 65-69,0,2,2,13,10.469408262449297
United States of America,Male,DALYs,10-14 years,12.0,2009-2013,2011.0,1999.0,5747.719813934021,53448303.11743942,10.753792877773554,primary_1994_2023,10-14 to 65-69,0,3,3,14,10.566285499979355
United States of America,Male,DALYs,10-14 years,12.0,2014-2018,2016.0,2004.0,5885.452717086039,54654150.99716476,10.768537448127871,primary_1994_2023,10-14 to 65-69,0,4,4,15,10.540867607621966
United States of America,Male,DALYs,10-14 years,12.0,2019-2023,2021.0,2009.0,5763.82205085812,54893441.85945153,10.500019411454899,primary_1994_2023,10-14 to 65-69,0,5,5,16,10.500019411454861
United States of America,Male,DALYs,15-19 years,17.0,1994-1998,1996.0,1979.0,44503.26618056225,49022888.719093956,90.78058707549937,primary_1994_2023,10-14 to 65-69,1,0,-1,10,91.60355550091846
United States of America,Male,DALYs,15-19 years,17.0,1999-2003,2001.0,1984.0,47352.722567767036,52654713.034304515,89.93064407533048,primary_1994_2023,10-14 to 65-69,1,1,0,11,90.62730583231946
United States of America,Male,DALYs,15-19 years,17.0,2004-2008,2006.0,1989.0,50258.20345043924,56113645.25665799,89.56503043165961,primary_1994_2023,10-14 to 65-69,1,2,1,12,89.45456314842018
United States of America,Male,DALYs,15-19 years,17.0,2009-2013,2011.0,1994.0,50760.27507944142,56005123.04650836,90.63505679165911,primary_1994_2023,10-14 to 65-69,1,3,2,13,88.30019730802012
United States of America,Male,DALYs,15-19 years,17.0,2014-2018,2016.0,1999.0,48346.6288616585,54844255.72734927,88.15258447850431,primary_1994_2023,10-14 to 65-69,1,4,3,14,87.37532194535092
United States of America,Male,DALYs,15-19 years,17.0,2019-2023,2021.0,2004.0,47692.25449075075,55553859.17888075,85.84867945390434,primary_1994_2023,10-14 to 65-69,1,5,4,15,87.67255948363527
United States of America,Male,DALYs,20-24 years,22.0,1994-1998,1996.0,1974.0,158411.1783316553,47493085.19655239,333.545773402724,primary_1994_2023,10-14 to 65-69,2,0,-2,9,334.4863194378837
United States of America,Male,DALYs,20-24 years,22.0,1999-2003,2001.0,1979.0,167591.71155770193,50228623.78286144,333.6577810337819,primary_1994_2023,10-14 to 65-69,2,1,-1,10,332.5700832460461
United States of America,Male,DALYs,20-24 years,22.0,2004-2008,2006.0,1984.0,181389.67047843343,53813369.9350808,337.07175502529896,primary_1994_2023,10-14 to 65-69,2,2,0,11,329.60250491212935
United States of America,Male,DALYs,20-24 years,22.0,2009-2013,2011.0,1989.0,186239.74467096443,56473757.581828445,329.7810392749406,primary_1994_2023,10-14 to 65-69,2,3,1,12,325.4266393007463
United States of America,Male,DALYs,20-24 years,22.0,2014-2018,2016.0,1994.0,176581.69473807552,56625027.78079313,311.84389952382674,primary_1994_2023,10-14 to 65-69,2,4,2,13,314.94823995858883
United States of America,Male,DALYs,20-24 years,22.0,2019-2023,2021.0,1999.0,167788.3421229628,54934749.26198155,305.4320705511681,primary_1994_2023,10-14 to 65-69,2,5,3,14,313.4636451357232
United States of America,Male,DALYs,25-29 years,27.0,1994-1998,1996.0,1969.0,260953.7378888134,50935015.21446335,512.3268085619688,primary_1994_2023,10-14 to 65-69,3,0,-3,8,512.7718178151245
United States of America,Male,DALYs,25-29 years,27.0,1999-2003,2001.0,1974.0,248366.26627570356,48326761.37330586,513.9311206003824,primary_1994_2023,10-14 to 65-69,3,1,-2,9,512.2392049142491
United States of America,Male,DALYs,25-29 years,27.0,2004-2008,2006.0,1979.0,265641.20903682965,51226983.62632066,518.5571943383798,primary_1994_2023,10-14 to 65-69,3,2,-1,10,510.19737498640546
United States of America,Male,DALYs,25-29 years,27.0,2009-2013,2011.0,1984.0,272921.5014815016,54103552.336647324,504.44285022785243,primary_1994_2023,10-14 to 65-69,3,3,0,11,505.7835638140129
United States of America,Male,DALYs,25-29 years,27.0,2014-2018,2016.0,1989.0,277105.96957164176,57445326.446346305,482.38209566179,primary_1994_2023,10-14 to 65-69,3,4,1,12,489.61444188576877
United States of America,Male,DALYs,25-29 years,27.0,2019-2023,2021.0,1994.0,272355.464299472,57093760.670273684,477.03192275662445,primary_1994_2023,10-14 to 65-69,3,5,2,13,476.607840834411
United States of America,Male,DALYs,30-34 years,32.0,1994-1998,1996.0,1964.0,309192.7446981824,54616439.276124045,566.116628612492,primary_1994_2023,10-14 to 65-69,4,0,-4,7,565.4599593662043
United States of America,Male,DALYs,30-34 years,32.0,1999-2003,2001.0,1969.0,294823.127980205,51845440.74891769,568.6577714866078,primary_1994_2023,10-14 to 65-69,4,1,-3,8,566.7848218531959
United States of America,Male,DALYs,30-34 years,32.0,2004-2008,2006.0,1974.0,281470.5055005883,49250577.30356569,571.5070176044619,primary_1994_2023,10-14 to 65-69,4,2,-2,9,567.1885615008184
United States of America,Male,DALYs,30-34 years,32.0,2009-2013,2011.0,1979.0,288850.04131256463,51701501.28440709,558.6879184099831,primary_1994_2023,10-14 to 65-69,4,3,-1,10,565.0827329124385
United States of America,Male,DALYs,30-34 years,32.0,2014-2018,2016.0,1984.0,300900.08161370433,55343081.92367988,543.6995395895308,primary_1994_2023,10-14 to 65-69,4,4,0,11,549.2441486808743
United States of America,Male,DALYs,30-34 years,32.0,2019-2023,2021.0,1989.0,315661.26782061177,58481815.92136626,539.7596891400311,primary_1994_2023,10-14 to 65-69,4,5,1,12,534.7808227173647
United States of America,Male,DALYs,35-39 years,37.0,1994-1998,1996.0,1959.0,318829.3416587642,56244448.00883112,566.8636691193126,primary_1994_2023,10-14 to 65-69,5,0,-5,6,564.6902331592156
United States of America,Male,DALYs,35-39 years,37.0,1999-2003,2001.0,1964.0,314361.33453151723,55347793.54359788,567.9744654751096,primary_1994_2023,10-14 to 65-69,5,1,-4,7,566.6012317629184
United States of America,Male,DALYs,35-39 years,37.0,2004-2008,2006.0,1969.0,299436.1578865049,52574390.82784526,569.5475557044646,primary_1994_2023,10-14 to 65-69,5,2,-3,8,568.9242608436889
United States of America,Male,DALYs,35-39 years,37.0,2009-2013,2011.0,1974.0,280537.842677886,49829135.71167236,562.9996159298638,primary_1994_2023,10-14 to 65-69,5,3,-2,9,569.4857667304992
United States of America,Male,DALYs,35-39 years,37.0,2014-2018,2016.0,1979.0,291681.2366320283,52824660.07938396,552.1686958206544,primary_1994_2023,10-14 to 65-69,5,4,-1,10,556.2811666580004
United States of America,Male,DALYs,35-39 years,37.0,2019-2023,2021.0,1984.0,309797.53570341447,56407273.21346137,549.2155852509504,primary_1994_2023,10-14 to 65-69,5,5,0,11,543.836857454376
United States of America,Male,DALYs,40-44 years,42.0,1994-1998,1996.0,1954.0,277807.510942955,51520416.70334873,539.2182919298826,primary_1994_2023,10-14 to 65-69,6,0,-6,5,536.8078556113146
United States of America,Male,DALYs,40-44 years,42.0,1999-2003,2001.0,1959.0,303424.056388994,56113341.578119315,540.7342493880464,primary_1994_2023,10-14 to 65-69,6,1,-5,6,540.0911327348247
United States of America,Male,DALYs,40-44 years,42.0,2004-2008,2006.0,1964.0,299273.75380848785,55250237.958182946,541.6696196584676,primary_1994_2023,10-14 to 65-69,6,2,-4,7,542.8687854478602
United States of America,Male,DALYs,40-44 years,42.0,2009-2013,2011.0,1969.0,283738.2452516442,52489673.22306727,540.5601289339934,primary_1994_2023,10-14 to 65-69,6,3,-3,8,545.2441043881888
United States of America,Male,DALYs,40-44 years,42.0,2014-2018,2016.0,1974.0,267575.9015123297,50152091.87608911,533.5288948134607,primary_1994_2023,10-14 to 65-69,6,4,-2,9,535.1139935331335
United States of America,Male,DALYs,40-44 years,42.0,2019-2023,2021.0,1979.0,280848.0110665546,52990681.13329992,529.9950954773946,primary_1994_2023,10-14 to 65-69,6,5,-1,10,525.7492595197559
United States of America,Male,DALYs,45-49 years,47.0,1994-1998,1996.0,1949.0,224101.59187080333,45015490.83154739,497.8321633977393,primary_1994_2023,10-14 to 65-69,7,0,-7,4,494.5499837827061
United States of America,Male,DALYs,45-49 years,47.0,1999-2003,2001.0,1954.0,253073.41335286564,50841755.61904954,497.76686558408954,primary_1994_2023,10-14 to 65-69,7,1,-6,5,497.6075783769831
United States of America,Male,DALYs,45-49 years,47.0,2004-2008,2006.0,1959.0,276968.9538171086,55552109.65140812,498.57504162326273,primary_1994_2023,10-14 to 65-69,7,2,-5,6,501.5286600014056
United States of America,Male,DALYs,45-49 years,47.0,2009-2013,2011.0,1964.0,275282.8284926791,54923259.91949417,501.21356397305124,primary_1994_2023,10-14 to 65-69,7,3,-4,7,504.2463318548693
United States of America,Male,DALYs,45-49 years,47.0,2014-2018,2016.0,1969.0,261221.85924102098,52581978.48581663,496.7897115386834,primary_1994_2023,10-14 to 65-69,7,4,-3,8,496.553176909047
United States of America,Male,DALYs,45-49 years,47.0,2019-2023,2021.0,1974.0,247552.59502490435,50182567.833171695,493.30396134345887,primary_1994_2023,10-14 to 65-69,7,5,-2,9,490.1646344011525
United States of America,Male,DALYs,50-54 years,52.0,1994-1998,1996.0,1944.0,158034.92859777698,35305845.72143544,447.61688997532866,primary_1994_2023,10-14 to 65-69,8,0,-8,3,444.038731243415
United States of America,Male,DALYs,50-54 years,52.0,1999-2003,2001.0,1949.0,197983.81056003226,44278204.79499547,447.1360378693793,primary_1994_2023,10-14 to 65-69,8,1,-7,4,446.7734210639148
United States of America,Male,DALYs,50-54 years,52.0,2004-2008,2006.0,1954.0,224005.99552121322,50117162.30633972,446.9646428741974,primary_1994_2023,10-14 to 65-69,8,2,-6,5,450.323600744073
United States of America,Male,DALYs,50-54 years,52.0,2009-2013,2011.0,1959.0,248131.65996345304,54977348.12864849,451.3343557110434,primary_1994_2023,10-14 to 65-69,8,3,-5,6,453.9966479352882
United States of America,Male,DALYs,50-54 years,52.0,2014-2018,2016.0,1964.0,244482.13858274065,54492651.87735545,448.651570734688,primary_1994_2023,10-14 to 65-69,8,4,-4,7,447.53452811546464
United States of America,Male,DALYs,50-54 years,52.0,2019-2023,2021.0,1969.0,231687.91310793828,52023636.150697194,445.35124849175565,primary_1994_2023,10-14 to 65-69,8,5,-3,8,443.27214736373827
United States of America,Male,DALYs,55-59 years,57.0,1994-1998,1996.0,1939.0,108850.82982333616,27664820.946437705,393.46298331040697,primary_1994_2023,10-14 to 65-69,9,0,-9,2,391.30763137586047
United States of America,Male,DALYs,55-59 years,57.0,1999-2003,2001.0,1944.0,134226.17693575477,34121176.93394192,393.3808531740116,primary_1994_2023,10-14 to 65-69,9,1,-8,3,391.81063449810296
United States of America,Male,DALYs,55-59 years,57.0,2004-2008,2006.0,1949.0,168256.54768709527,42939125.77863054,391.84902961119735,primary_1994_2023,10-14 to 65-69,9,2,-7,4,394.91468252873335
United States of America,Male,DALYs,55-59 years,57.0,2009-2013,2011.0,1954.0,193245.87569410307,48816761.40144102,395.8596804588488,primary_1994_2023,10-14 to 65-69,9,3,-6,5,398.1620173911228
United States of America,Male,DALYs,55-59 years,57.0,2014-2018,2016.0,1959.0,212262.10387685194,53723993.714657985,395.0974028554743,primary_1994_2023,10-14 to 65-69,9,4,-5,6,393.5633746921675
