location_name,sex_name,measure_name,start_year,end_year,all_age_count_start_reconstructed,all_age_count_end_reconstructed,population_source,age_partition,age_group_count,population_size_change,age_structure_change,age_specific_rate_change,total_change,component_sum,closure_error,population_size_change_pct_of_total,age_structure_change_pct_of_total,age_specific_rate_change_pct_of_total,cumulative_population_size_change,cumulative_age_structure_change,cumulative_age_specific_rate_change,cumulative_total_change,chain_step_years
United States of America,Female,DALYs,1990,1991,386308.3580932117,389766.1324478331,official_GBD_2023,fine_5_year,20,4037.9917449985805,279.5371041112521,-859.7544944884722,3457.7743546213605,3457.7743546213605,0.0,116.78008252914918,8.084307286785418,-24.86438981593461,4037.9917449985805,279.5371041112521,-859.7544944884722,3457.7743546213605,1
United States of America,Female,DALYs,1991,1992,389766.1324478331,393715.2242661629,official_GBD_2023,fine_5_year,20,4008.653072820113,-172.107342628636,112.54608813834301,3949.09181832982,3949.09181832982,0.0,101.50822663109116,-4.358149937912179,2.849923306821006,8046.644817818693,107.42976148261613,-747.2084063501293,7406.8661729511805,1
United States of America,Female,DALYs,1992,1993,393715.2242661629,397024.4704552266,official_GBD_2023,fine_5_year,20,4058.7791343763142,-543.3902698158151,-206.14267549673482,3309.246189063764,3309.246189063764,0.0,122.64965803358996,-16.420363997444035,-6.229294036145908,12105.423952195008,-435.960508333199,-953.3510818468641,10716.112362014945,1
United States of America,Female,DALYs,1993,1994,397024.4704552266,400290.0474348204,official_GBD_2023,fine_5_year,20,3789.1525285682487,-199.21714345846942,-324.358405516056,3265.576979593723,3265.576979593723,0.0,116.03317123578158,-6.100518980362681,-9.93265225541889,15894.576480763257,-635.1776517916685,-1277.70948736292,13981.689341608668,1
United States of America,Female,DALYs,1994,1995,400290.0474348204,403319.62935712136,official_GBD_2023,fine_5_year,20,3777.0048682906004,-72.6438625746426,-674.7790834148667,3029.5819223010913,3029.5819223010913,0.0,124.67082802705036,-2.3978180632747708,-22.27300996377561,19671.581349053857,-707.821514366311,-1952.4885707777867,17011.27126390976,1
United States of America,Female,DALYs,1995,1996,403319.62935712136,406941.8693641463,official_GBD_2023,fine_5_year,20,3691.2663658122183,86.53858295205283,-155.56494173925603,3622.240007025015,3622.240007025015,0.0,101.90562631557634,2.389090253109095,-4.294716568685442,23362.847714866075,-621.2829314142582,-2108.0535125170427,20633.511270934774,1
United States of America,Female,DALYs,1996,1997,406941.8693641463,410376.25637494156,official_GBD_2023,fine_5_year,20,3741.533449298547,-163.72806150030615,-143.41837700306013,3434.3870107951807,3434.3870107951807,0.0,108.94326811561785,-4.767315418607916,-4.175952697009932,27104.38116416462,-785.0109929145643,-2251.471889520103,24067.898281729955,1
United States of America,Female,DALYs,1997,1998,410376.25637494156,413525.5910798247,official_GBD_2023,fine_5_year,20,3751.445538525848,-294.69437732044025,-307.4164563221275,3149.33470488328,3149.33470488328,0.0,119.1186675937921,-9.357353375730261,-9.76131421806184,30855.82670269047,-1079.7053702350045,-2558.8883458422306,27217.232986613235,1
United States of America,Female,DALYs,1998,1999,413525.5910798247,416864.8659080628,official_GBD_2023,fine_5_year,20,3844.360324220353,-218.95788265534793,-286.1276133271167,3339.274828237889,3339.2748282378884,-4.547473508864641e-13,115.12560426926566,-6.5570488779113285,-8.56855539135436,34700.187026910826,-1298.6632528903524,-2845.0159591693473,30556.507814851124,1
United States of America,Female,DALYs,1999,2000,416864.8659080628,420223.4959767614,official_GBD_2023,fine_5_year,20,3733.5017089538455,8.072999640775379,-382.9446398960136,3358.630068698607,3358.6300686986074,4.547473508864641e-13,111.16144477324033,0.24036584785008738,-11.401810621090402,38433.68873586467,-1290.590253249577,-3227.960599065361,33915.13788354973,1
United States of America,Female,DALYs,2000,2001,420223.4959767614,424958.3211948544,official_GBD_2023,fine_5_year,20,4328.475237435642,122.20652533256606,284.14345532479155,4734.825218092999,4734.825218092999,0.0,91.4178462363386,2.581014497970973,6.00113926569043,42762.16397330031,-1168.3837279170111,-2943.817143740569,38649.96310164273,1
United States of America,Female,DALYs,2001,2002,424958.3211948544,430623.46454700775,official_GBD_2023,fine_5_year,20,4238.184057594315,-23.770902938287087,1450.730197497275,5665.143352153304,5665.143352153303,-9.094947017729282e-13,74.81159423765322,-0.41959931921672977,25.608005081563505,47000.348030894624,-1192.1546308552981,-1493.0869462432943,44315.106453796034,1
United States of America,Female,DALYs,2002,2003,430623.46454700775,435070.31868373085,official_GBD_2023,fine_5_year,20,3927.158945863475,-40.83434864908728,560.5295395089391,4446.8541367233265,4446.8541367233265,0.0,88.31319456673724,-0.918274973578876,12.605080406841644,50927.5069767581,-1232.9889795043855,-932.5574067343551,48761.96059051936,1
United States of America,Female,DALYs,2003,2004,435070.31868373085,440523.9570761429,official_GBD_2023,fine_5_year,20,4096.348380771835,148.02687145122522,1209.2631401888698,5453.638392411929,5453.63839241193,9.094947017729282e-13,75.11221107859667,2.7142773466093115,22.173511574794023,55023.85535752994,-1084.9621080531601,276.70573345451464,54215.59898293129,1
United States of America,Female,DALYs,2004,2005,440523.9570761429,445083.8698901595,official_GBD_2023,fine_5_year,20,4381.221841578993,-34.456284169592735,213.14725660711215,4559.912814016512,4559.912814016512,0.0,96.08126339854023,-0.7556347144111858,4.674371315870959,59405.07719910893,-1119.418392222753,489.85299006162677,58775.5117969478,1
United States of America,Female,DALYs,2005,2006,445083.8698901595,449741.57916921744,official_GBD_2023,fine_5_year,20,4343.034743288629,231.60969513559635,83.0648406338684,4657.709279058094,4657.709279058094,0.0,93.24400650799957,4.972609522388089,1.7833839696123372,63748.11194239756,-887.8086970871566,572.9178306954952,63433.221076005895,1
United States of America,Female,DALYs,2006,2007,449741.57916921744,453440.798552537,official_GBD_2023,fine_5_year,20,4282.2953486531815,-30.12144569631588,-552.9545196374917,3699.219383319374,3699.2193833193737,-4.547473508864641e-13,115.76213532949762,-0.8142649184890295,-14.947870411008605,68030.40729105074,-917.9301427834724,19.96331105800357,67132.44045932527,1
United States of America,Female,DALYs,2007,2008,453440.798552537,456913.18881141837,official_GBD_2023,fine_5_year,20,4270.846605916895,-106.49299790482232,-691.9633491305771,3472.3902588814963,3472.390258881496,-4.547473508864641e-13,122.99442998934666,-3.0668499208129085,-19.927580068533768,72301.25389696764,-1024.4231406882948,-672.0000380725735,70604.83071820677,1
United States of America,Female,DALYs,2008,2009,456913.18881141837,460035.7997911997,official_GBD_2023,fine_5_year,20,3662.006513164699,466.4702832880139,-1005.8658166714013,3122.6109797813115,3122.6109797813115,0.0,117.27386270258883,14.938469322896015,-32.21233202548484,75963.26041013234,-557.9528574002809,-1677.8658547439748,73727.44169798808,1
United States of America,Female,DALYs,2009,2010,460035.7997911997,462897.5219432732,official_GBD_2023,fine_5_year,20,3775.4571168814628,340.8646961423704,-1254.5996609503152,2861.7221520735184,2861.722152073518,-4.547473508864641e-13,131.92954858129323,11.91117369292438,-43.84072227421763,79738.7175270138,-217.08816125791049,-2932.46551569429,76589.1638500616,1
United States of America,Female,DALYs,2010,2011,462897.5219432732,463918.3500665525,official_GBD_2023,fine_5_year,20,3640.2786475506728,545.9651058759773,-3165.415630147385,1020.8281232792651,1020.8281232792651,0.0,356.6005446496512,53.48256904621143,-310.08311369586266,83378.99617456447,328.87694461806683,-6097.881145841675,77609.99197334086,1
United States of America,Female,DALYs,2011,2012,463918.3500665525,461776.29403708,official_GBD_2023,fine_5_year,20,3477.9799878060094,356.74702436990145,-5976.783041648411,-2142.0560294725,-2142.0560294725005,-4.547473508864641e-13,-162.366433928551,-16.65442077431343,279.0208547028644,86856.97616237048,685.6239689879683,-12074.664187490085,75467.93594386836,1
United States of America,Female,DALYs,2012,2013,461776.29403708,458575.24962576095,official_GBD_2023,fine_5_year,20,3366.023203556465,145.50214639435094,-6712.569761270008,-3201.0444113191916,-3201.044411319192,-4.547473508864641e-13,-105.15390513339624,-4.545458534715788,209.69936366811203,90222.99936592694,831.1261153823192,-18787.233948760095,72266.89153254917,1
United States of America,Female,DALYs,2013,2014,458575.24962576095,456196.16544288903,official_GBD_2023,fine_5_year,20,3331.551064906351,231.93946837261322,-5942.574716150761,-2379.0841828717967,-2379.0841828717967,0.0,-140.0350222531777,-9.74910724229349,249.78412949547118,93554.55043083329,1063.0655837549325,-24729.808664910855,69887.80734967737,1
United States of America,Female,DALYs,2014,2015,456196.16544288903,456399.8515765737,official_GBD_2023,fine_5_year,20,3483.463648105826,-47.93397635308793,-3231.8435380680894,203.68613368464867,203.68613368464867,0.0,1710.2114832711197,-23.533254564741437,-1586.6782287063784,97038.01407893912,1015.1316074018446,-27961.652202978945,70091.49348336202,1
United States of America,Female,DALYs,2015,2016,456399.8515765737,458364.23977264453,official_GBD_2023,fine_5_year,20,3101.9032872649937,216.80884866315557,-1354.3239398572964,1964.3881960708532,1964.3881960708527,-4.547473508864641e-13,157.90683804094246,11.0369655599038,-68.9438036008463,100139.91736620411,1231.940456065,-29315.97614283624,72055.88167943287,1
United States of America,Female,DALYs,2016,2017,458364.23977264453,460088.7276186638,official_GBD_2023,fine_5_year,20,2982.032635287702,-218.51672842787232,-1039.028060840501,1724.4878460193286,1724.4878460193286,0.0,172.92279804529736,-12.671398579716238,-60.251399465581116,103121.95000149182,1013.4237276371277,-30355.00420367674,73780.3695254522,1
United States of America,Female,DALYs,2017,2018,460088.7276186638,461557.033832871,official_GBD_2023,fine_5_year,20,2389.01387228127,-150.97065417421982,-769.7370038999651,1468.3062142070848,1468.3062142070848,0.0,162.7054254191375,-10.281959765167038,-52.42346565397046,105510.96387377309,862.4530734629079,-31124.741207576706,75248.67573965929,1
United States of America,Female,DALYs,2018,2019,461557.033832871,462622.9279184236,official_GBD_2023,fine_5_year,20,2050.5983470857996,12.913889064928906,-997.6181505980106,1065.894085552718,1065.8940855527178,-2.2737367544323206e-13,192.38293699907945,1.2115546225432356,-93.59449162162271,107561.56222085889,875.3669625278369,-32122.359358174715,76314.569825212,1
United States of America,Female,DALYs,2019,2020,462622.9279184236,462058.67470096477,official_GBD_2023,fine_5_year,20,1667.27755318747,-104.43979780627221,-2127.090972840097,-564.2532174588996,-564.2532174588993,3.410605131648481e-13,-295.48392487614217,18.509384541326014,376.9745403348161,109228.83977404636,770.9271647215646,-34249.450331014814,75750.3166077531,1
United States of America,Female,DALYs,2020,2021,462058.67470096477,461712.6815720218,official_GBD_2023,fine_5_year,20,936.0448656448085,209.7290515599986,-1491.7670461477148,-345.9931289429078,-345.99312894290773,5.684341886080802e-14,-270.53857066602757,-60.61653657711969,431.1551072431472,110164.88463969117,980.6562162815633,-35741.21737716253,75404.3234788102,1
United States of America,Female,DALYs,2021,2022,461712.6815720218,462938.2405896978,official_GBD_2023,fine_5_year,20,2010.2416148270327,-403.16485910197173,-381.5177380490737,1225.559017675987,1225.5590176759872,2.2737367544323206e-13,164.02650429997487,-32.89640509246862,-31.130099207506245,112175.1262545182,577.4913571795915,-36122.7351152116,76629.88249648619,1
United States of America,Female,DALYs,2022,2023,462938.2405896978,465493.9030577847,official_GBD_2023,fine_5_year,20,2077.4964067739493,-238.42015196513964,716.5862132781185,2555.662468086928,2555.662468086928,0.0,81.28993686435768,-9.329093921530722,28.039157057173036,114252.62266129215,339.0712052144519,-35406.148901933484,79185.54496457311,1
United States of America,Female,Incidence,1990,1991,31876.000537517666,31923.329573520463,official_GBD_2023,fine_5_year,20,331.9567986600626,-317.00937715289973,32.381614495641166,47.32903600280406,47.329036002804024,-3.552713678800501e-14,701.3808577051842,-669.7989309017792,68.41807319659475,331.9567986600626,-317.00937715289973,32.381614495641166,47.32903600280406,1
United States of America,Female,Incidence,1991,1992,31923.329573520463,31972.517654583273,official_GBD_2023,fine_5_year,20,326.92543484389597,-296.7060848141021,18.968731033012467,49.188081062806305,49.18808106280634,3.552713678800501e-14,664.6436042635164,-603.2072778672742,38.56367360375789,658.8822335039586,-613.7154619670018,51.350345528653634,96.51711706561036,1
United States of America,Female,Incidence,1992,1993,31972.517654583273,32014.62893889863,official_GBD_2023,fine_5_year,20,328.44311640024415,-292.85289630288145,6.521064217994232,42.1112843153569,42.11128431535693,3.552713678800501e-14,779.9408679646217,-695.4261810440333,15.485313079411755,987.3253499042028,-906.5683582698832,57.87140974664786,138.62840138096726,1
United States of America,Female,Incidence,1993,1994,32014.62893889863,32045.030713220356,official_GBD_2023,fine_5_year,20,304.43955331882654,-268.9103592770031,-5.1274197200934095,30.401774321730045,30.401774321730006,-3.907985046680551e-14,1001.3874522488794,-884.5219243825388,-16.86552786634076,1291.7649032230293,-1175.4787175468864,52.74399002655446,169.0301757026973,1
United States of America,Female,Incidence,1994,1995,32045.030713220356,32071.38875631654,official_GBD_2023,fine_5_year,20,301.35436431165544,-258.38735271262334,-16.608968502850985,26.358043096181063,26.35804309618112,5.684341886080802e-14,1143.3108414460319,-980.297937027276,-63.01290441875561,1593.1192675346847,-1433.8660702595098,36.13502152370347,195.38821879887837,1
United States of America,Female,Incidence,1995,1996,32071.38875631654,32106.694047652658,official_GBD_2023,fine_5_year,20,292.37587534248814,-201.06677629113798,-56.00380771523305,35.30529133611708,35.30529133611711,2.842170943040401e-14,828.1361356261903,-569.5088998895981,-158.62723573659207,1885.4951428771728,-1634.9328465506478,-19.86878619152958,230.69351013499545,1
United States of America,Female,Incidence,1996,1997,32106.694047652658,32180.141349192232,official_GBD_2023,fine_5_year,20,294.2959041973512,-119.26867631957673,-101.57992633819654,73.4473015395779,73.44730153957794,4.263256414560601e-14,400.6898797211312,-162.38673691137242,-138.30314280975875,2179.791047074524,-1754.2015228702244,-121.44871252972612,304.14081167457334,1
United States of America,Female,Incidence,1997,1998,32180.141349192232,32304.651562182917,official_GBD_2023,fine_5_year,20,293.6162759154122,-54.47480181453829,-114.6312611102003,124.51021299067361,124.51021299067361,0.0,235.81702164255827,-43.7512718885307,-92.06574975402758,2473.4073229899363,-1808.6763246847627,-236.07997363992644,428.65102466524695,1
United States of America,Female,Incidence,1998,1999,32304.651562182917,32475.70854339285,official_GBD_2023,fine_5_year,20,299.9050221969683,-33.762208725753226,-95.08583226127666,171.05698120993839,171.05698120993839,0.0,175.32463163774332,-19.73740474486501,-55.587226892878306,2773.3123451869046,-1842.438533410516,-331.1658059012031,599.7080058751853,1
United States of America,Female,Incidence,1999,2000,32475.70854339285,32698.345746148683,official_GBD_2023,fine_5_year,20,290.68300827725636,-24.382753184599395,-43.663052336821536,222.63720275583546,222.63720275583543,-2.842170943040401e-14,130.56353775520898,-10.951787429408093,-19.611750325800884,3063.995353464161,-1866.8212865951155,-374.8288582380246,822.3452086310208,1
United States of America,Female,Incidence,2000,2001,32698.345746148683,33133.231420396696,official_GBD_2023,fine_5_year,20,337.1448900663436,74.23822505146927,23.502559130192825,434.88567424800567,434.88567424800567,0.0,77.5249473667595,17.070745128553686,5.404307504686815,3401.1402435305044,-1792.5830615436462,-351.3262991078318,1257.2308828790265,1
United States of America,Female,Incidence,2001,2002,33133.231420396696,33594.32349885111,official_GBD_2023,fine_5_year,20,330.53841756419934,63.81587236685664,66.73778852336545,461.0920784544214,461.0920784544214,0.0,71.68598920028352,13.840158039749275,14.47385275996721,3731.678661094704,-1728.7671891767895,-284.58851058446635,1718.322961333448,1
United States of America,Female,Incidence,2002,2003,33594.32349885111,34036.50676899732,official_GBD_2023,fine_5_year,20,306.7988526607393,52.56963050268921,82.81478698278322,442.1832701462117,442.1832701462117,0.0,69.3827363842358,11.888652070736779,18.728611545027427,4038.477513755443,-1676.1975586741003,-201.77372360168312,2160.5062314796596,1
United States of America,Female,Incidence,2003,2004,34036.50676899732,34503.76477944762,official_GBD_2023,fine_5_year,20,320.65329295330474,75.68220376104242,70.92251373595961,467.25801045030676,467.25801045030676,0.0,68.6244613857522,16.1970907011537,15.178447913094102,4359.1308067087475,-1600.5153549130578,-130.85120986572352,2627.7642419299664,1
United States of America,Female,Incidence,2004,2005,34503.76477944762,34900.79848133057,official_GBD_2023,fine_5_year,20,343.35300256087186,23.563632735918265,30.117066586147608,397.03370188293775,397.03370188293775,0.0,86.47956103789566,5.934920039323466,7.585518922780865,4702.48380926962,-1576.9517221771396,-100.7341432795759,3024.797943812904,1
United States of America,Female,Incidence,2005,2006,34900.79848133057,35266.293506274196,official_GBD_2023,fine_5_year,20,340.5560095092175,42.840707389716655,-17.90169195530446,365.4950249436297,365.4950249436297,0.0,93.17664708616526,11.721283318787712,-4.897930404952965,5043.039818778837,-1534.1110147874228,-118.63583523488037,3390.292968756534,1
United States of America,Female,Incidence,2006,2007,35266.293506274196,35561.16529540296,official_GBD_2023,fine_5_year,20,335.81714682724487,6.770455333782593,-47.715813032260485,294.871789128767,294.871789128767,0.0,113.88581722905936,2.29606750574095,-16.181884734800303,5378.856965606082,-1527.3405594536403,-166.35164826714086,3685.164757885301,1
United States of America,Female,Incidence,2007,2008,35561.16529540296,35814.95144180835,official_GBD_2023,fine_5_year,20,334.8572168589453,-14.986431803285084,-66.0846386502817,253.78614640537853,253.78614640537853,0.0,131.94463984809875,-5.905141795780652,-26.0394980523181,5713.714182465027,-1542.3269912569253,-232.43628691742256,3938.9509042906793,1
United States of America,Female,Incidence,2008,2009,35814.95144180835,36051.56401882221,official_GBD_2023,fine_5_year,20,287.01313084506063,22.942323395053485,-73.34287722624626,236.61257701386785,236.61257701386785,0.0,121.30087693023977,9.696155497984723,-30.997032428224486,6000.727313310088,-1519.384667861872,-305.7791641436688,4175.563481304547,1
United States of America,Female,Incidence,2009,2010,36051.56401882221,36249.96212323641,official_GBD_2023,fine_5_year,20,295.76647800725914,-28.904194604954682,-68.46417898809887,198.3981044142056,198.3981044142056,0.0,149.07727010827318,-14.568785669751136,-34.50848443852205,6296.493791317347,-1548.2888624668267,-374.2433431317677,4373.961585718753,1
United States of America,Female,Incidence,2010,2011,36249.96212323641,36321.73260793736,official_GBD_2023,fine_5_year,20,285.04219201034965,-29.630937953950102,-183.64076935546228,71.77048470093723,71.77048470093726,2.842170943040401e-14,397.1579587320627,-41.28568739283317,-255.87227133922948,6581.535983327697,-1577.9198004207767,-557.8841124872299,4445.73207041969,1
United States of America,Female,Incidence,2011,2012,36321.73260793736,36194.472299051034,official_GBD_2023,fine_5_year,20,272.4541533113976,-43.37964105488694,-356.3348211428286,-127.26030888631794,-127.26030888631797,-2.842170943040401e-14,-214.09201006637647,34.0873296902321,280.00468037614434,6853.990136639094,-1621.2994414756636,-914.2189336300586,4318.471761533372,1
United States of America,Female,Incidence,2012,2013,36194.472299051034,35958.62010676169,official_GBD_2023,fine_5_year,20,263.88552466662685,-81.64301079528498,-418.094706160676,-235.8521922893342,-235.85219228933414,5.684341886080802e-14,-111.88597490028944,34.61617634451689,177.26979855577252,7117.875661305721,-1702.9424522709487,-1332.3136397907347,4082.619569244038,1
United States of America,Female,Incidence,2013,2014,35958.62010676169,35767.06620745882,official_GBD_2023,fine_5_year,20,261.2194114087809,-86.06557975147977,-366.70773096018337,-191.5538993028822,-191.55389930288226,-5.684341886080802e-14,-136.36862123894676,44.930215497933645,191.43840574101316,7379.095072714502,-1789.0080320224283,-1699.0213707509179,3891.0656699411556,1
United States of America,Female,Incidence,2014,2015,35767.06620745882,35703.087094552124,official_GBD_2023,fine_5_year,20,272.80698799290496,-134.3947415572232,-202.39135934238342,-63.97911290670163,-63.97911290670166,-2.842170943040401e-14,-426.4000790238047,210.0603391503819,316.33973987342284,7651.902060707407,-1923.4027735796517,-1901.4127300933014,3827.086557034454,1
United States of America,Female,Incidence,2015,2016,35703.087094552124,35748.2083804256,official_GBD_2023,fine_5_year,20,242.2865637794227,-123.2276744329732,-73.93760347296242,45.12128587348707,45.12128587348707,0.0,536.9673294745097,-273.103197409941,-163.86413206456868,7894.18862448683,-2046.6304480126248,-1975.3503335662638,3872.207842907941,1
United States of America,Female,Incidence,2016,2017,35748.2083804256,35764.08086224515,official_GBD_2023,fine_5_year,20,232.1860958075255,-159.36290716077323,-56.95070682721175,15.872481819540553,15.872481819540525,-2.842170943040401e-14,1462.821620760542,-1004.0200957394209,-358.8015250211214,8126.374720294355,-2205.993355173398,-2032.3010403934757,3888.0803247274816,1
United States of America,Female,Incidence,2017,2018,35764.08086224515,35753.54784461581,official_GBD_2023,fine_5_year,20,185.38266030267914,-152.55363082924669,-43.3620471027607,-10.533017629328242,-10.533017629328242,0.0,-1760.0147158825384,1448.3373729905738,411.6773428919645,8311.757380597035,-2358.5469860026446,-2075.663087496236,3877.5473070981534,1
United States of America,Female,Incidence,2018,2019,35753.54784461581,35737.88665795396,official_GBD_2023,fine_5_year,20,158.6277860726647,-140.67860234594747,-33.610370388586794,-15.661186661869579,-15.661186661869571,7.105427357601002e-15,-1012.8720734736984,898.2627267220998,214.6093467515986,8470.3851666697,-2499.2255883485923,-2109.273457884823,3861.886120436284,1
United States of America,Female,Incidence,2019,2020,35737.88665795396,35698.504630940304,official_GBD_2023,fine_5_year,20,128.80572780490184,-140.11964924525822,-28.068105573285724,-39.38202701364207,-39.3820270136421,-2.842170943040401e-14,-327.0672882334956,355.79592994723276,71.27135828626301,8599.190894474601,-2639.3452375938505,-2137.341563458109,3822.5040934226417,1
United States of America,Female,Incidence,2020,2021,35698.504630940304,35625.498151893466,official_GBD_2023,fine_5_year,20,72.27137269753925,-89.9857112161905,-55.29214052818739,-73.00647904683865,-73.00647904683863,1.4210854715202004e-14,-98.99309436792893,123.25715798245594,75.735936385473,8671.46226717214,-2729.330948810041,-2192.633703986296,3749.497614375803,1
United States of America,Female,Incidence,2021,2022,35625.498151893466,35677.304965663316,official_GBD_2023,fine_5_year,20,155.01586327197703,-69.96088025262968,-33.248169249497245,51.80681376985012,51.8068137698501,-2.1316282072803006e-14,299.21906404170954,-135.04185098784174,-64.17721305386782,8826.478130444117,-2799.2918290626703,-2225.8818732357936,3801.304428145653,1
United States of America,Female,Incidence,2022,2023,35677.304965663316,36070.98539056532,official_GBD_2023,fine_5_year,20,160.54659177327386,-42.96718068422948,276.10101381296164,393.68042490200605,393.680424902006,-5.684341886080802e-14,40.780943531352044,-10.91422838586012,70.13328485450808,8987.024722217391,-2842.2590097469,-1949.7808594228318,4194.984853047659,1
United States of America,Female,Prevalence,1990,1991,625835.9820013104,632391.2828289769,official_GBD_2023,fine_5_year,20,6546.661527897717,530.094143388172,-521.4548436192368,6555.3008276666515,6555.300827666652,9.094947017729282e-13,99.86820895034332,8.086496063627001,-7.954705013970318,6546.661527897717,530.094143388172,-521.4548436192368,6555.3008276666515,1
United States of America,Female,Prevalence,1991,1992,632391.2828289769,638173.0036682333,official_GBD_2023,fine_5_year,20,6500.822026355347,-149.52391883249706,-569.5772682663131,5781.720839256537,5781.720839256536,-9.094947017729282e-13,112.43749407989884,-2.586149054746201,-9.851345025152654,13047.483554253064,380.57022455567494,-1091.03211188555,12337.021666923189,1
United States of America,Female,Prevalence,1992,1993,638173.0036682333,643461.3601324924,official_GBD_2023,fine_5_year,20,6578.505728749675,-724.8780427483725,-565.271221742325,5288.356464258977,5288.356464258977,0.0,124.39603444302762,-13.707057148046184,-10.688977294981433,19625.98928300274,-344.3078181926976,-1656.303333627875,17625.378131182166,1
United States of America,Female,Prevalence,1993,1994,643461.3601324924,648893.1491612307,official_GBD_2023,fine_5_year,20,6141.771718440733,-195.89877077729517,-514.0839189251612,5431.789028738276,5431.789028738276,0.0,113.0708811764616,-3.606523923164953,-9.464357253296624,25767.761001443472,-540.2065889699927,-2170.387252553036,23057.167159920442,1
United States of America,Female,Prevalence,1994,1995,648893.1491612307,654625.890109144,official_GBD_2023,fine_5_year,20,6126.600464108595,21.31075319463465,-415.1702693897338,5732.740947913495,5732.740947913496,9.094947017729282e-13,106.87035259003723,0.37173759268489137,-7.242090182722113,31894.361465552065,-518.8958357753581,-2585.55752194277,28789.908107833937,1
United States of America,Female,Prevalence,1995,1996,654625.890109144,660212.2724505869,official_GBD_2023,fine_5_year,20,5989.93179848408,254.50374476002378,-658.0532018014734,5586.38234144263,5586.382341442631,9.094947017729282e-13,107.2238066135881,4.555788150624517,-11.779594764212602,37884.29326403615,-264.39209101533436,-3243.6107237442434,34376.29044927657,1
United States of America,Female,Prevalence,1996,1997,660212.2724505869,665083.7605682723,official_GBD_2023,fine_5_year,20,6066.989689703216,-119.56988347141305,-1075.9316885461449,4871.488117685658,4871.488117685658,0.0,124.54078801254504,-2.4544837343915806,-22.08630427815346,43951.28295373936,-383.9619744867474,-4319.542412290388,39247.778566962224,1
United States of America,Female,Prevalence,1997,1998,665083.7605682723,669667.5634984007,official_GBD_2023,fine_5_year,20,6077.485721817279,-314.0254482071808,-1179.6573434819197,4583.802930128179,4583.802930128179,0.0,132.58610403757766,-6.850762412650222,-25.735341624927415,50028.76867555664,-697.9874226939281,-5499.199755772308,43831.5814970904,1
United States of America,Female,Prevalence,1998,1999,669667.5634984007,674735.717134118,official_GBD_2023,fine_5_year,20,6224.019358298352,-198.28662310474704,-957.5790994763763,5068.15363571723,5068.153635717229,-9.094947017729282e-13,122.80644600896255,-3.912403556737998,-18.894042452224568,56252.788033854995,-896.2740457986752,-6456.7788552486845,48899.73513280763,1
United States of America,Female,Prevalence,1999,2000,674735.717134118,680569.6428562739,official_GBD_2023,fine_5_year,20,6044.796217081777,186.9783990498399,-397.8488939754316,5833.925722156186,5833.925722156186,0.0,103.61455570345615,3.2050185064874936,-6.819574209943642,62297.58425093677,-709.2956467488352,-6854.627749224116,54733.66085496382,1
United States of America,Female,Prevalence,2000,2001,680569.6428562739,688408.8771759957,official_GBD_2023,fine_5_year,20,7011.01329921157,303.06557767960476,525.1554428305244,7839.234319721698,7839.234319721699,9.094947017729282e-13,89.43492455090268,3.8660099356535618,6.6990655134437675,69308.59755014833,-406.23006906923047,-6329.472306393592,62572.89517468552,1
United States of America,Female,Prevalence,2001,2002,688408.8771759957,696625.8504299587,official_GBD_2023,fine_5_year,20,6860.893882175811,108.45228606056965,1247.6270857263203,8216.9732539627,8216.9732539627,0.0,83.49660720712569,1.319856870755514,15.183535922118795,76169.49143232415,-297.77778300866083,-5081.845220667271,70789.86842864822,1
United States of America,Female,Prevalence,2002,2003,696625.8504299587,704571.3630048821,official_GBD_2023,fine_5_year,20,6356.416164642238,114.06201454803038,1475.034395733654,7945.512574923923,7945.512574923922,-9.094947017729282e-13,80.00007683208656,1.4355526276304773,18.56437054028295,82525.90759696638,-183.71576846063044,-3606.8108249336174,78735.38100357214,1
United States of America,Female,Prevalence,2003,2004,704571.3630048821,712817.1508225384,official_GBD_2023,fine_5_year,20,6631.058412156999,407.57715218618983,1207.1522533127572,8245.787817655946,8245.787817655946,0.0,80.41752418075231,4.942852777674953,14.639623041572733,89156.96600912338,223.8613837255594,-2399.65857162086,86981.16882122809,1
United States of America,Female,Prevalence,2004,2005,712817.1508225384,720510.752050397,official_GBD_2023,fine_5_year,20,7090.877657823769,149.3693778962285,453.3541921386883,7693.601227858686,7693.601227858686,0.0,92.16591096699369,1.9414754348764394,5.89261359812988,96247.84366694716,373.2307616217879,-1946.3043794821715,94674.77004908677,1
United States of America,Female,Prevalence,2005,2006,720510.752050397,727695.307265097,official_GBD_2023,fine_5_year,20,7028.873641592296,545.7937402295842,-390.1121671218231,7184.555214700056,7184.555214700057,9.094947017729282e-13,97.83310770875244,7.596764502732967,-5.429872211485394,103276.71730853946,919.0245018513721,-2336.416546603995,101859.32526378683,1
United States of America,Female,Prevalence,2006,2007,727695.307265097,733851.7917411214,official_GBD_2023,fine_5_year,20,6929.674752511161,179.62359774341652,-952.8138742302934,6156.484476024285,6156.484476024284,-9.094947017729282e-13,112.55895762424117,2.9176325944285217,-15.476590218669706,110206.39206105062,1098.6480995947886,-3289.2304208342885,108015.80973981111,1
