population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,32,90-94 years,559,Schizophrenia,1,Number,1990,43.48604557738745,62.768843926871035,27.658528501678386
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,32,90-94 years,559,Schizophrenia,1,Number,1990,198.89020459704122,273.49636048336845,130.94337159590856
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,32,90-94 years,559,Schizophrenia,2,Percent,1990,9.632015430740293e-05,0.0001368450785537232,6.11595827389066e-05
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,32,90-94 years,559,Schizophrenia,2,Percent,1990,0.00017718933510240073,0.0002478419821867608,0.00011755993486689492
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,32,90-94 years,559,Schizophrenia,3,Rate,1990,24.010529802052158,34.65739820063541,15.271471895245968
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,32,90-94 years,559,Schizophrenia,3,Rate,1990,36.63099838205348,50.37173529315591,24.11675548722176
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,232,65-74 years,559,Schizophrenia,1,Number,1990,18885.96071167061,24054.751966790045,14406.829377046222
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,232,65-74 years,559,Schizophrenia,1,Number,1990,25971.145944273503,32924.99885882822,19764.40138544844
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,232,65-74 years,559,Schizophrenia,2,Percent,1990,0.0023194883085797965,0.002953978106784323,0.001754334889983867
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,232,65-74 years,559,Schizophrenia,2,Percent,1990,0.003646955513270539,0.004640737545450236,0.002751167919718416
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,232,65-74 years,559,Schizophrenia,3,Rate,1990,236.60232350225385,301.3566687712063,180.48800148161163
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,232,65-74 years,559,Schizophrenia,3,Rate,1990,255.06139466103232,323.3548548903099,194.10525021998347
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,235,95+ years,559,Schizophrenia,1,Number,1990,7.0562311980777555,10.86743868463087,4.089229110299924
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,235,95+ years,559,Schizophrenia,1,Number,1990,36.626257713102575,54.19860407110402,22.365893410366738
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,235,95+ years,559,Schizophrenia,2,Percent,1990,4.557799713139549e-05,7.025129998754076e-05,2.7129912219692468e-05
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,235,95+ years,559,Schizophrenia,2,Percent,1990,7.052652051113633e-05,0.00010413154272040647,4.2855438943164736e-05
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,235,95+ years,559,Schizophrenia,3,Rate,1990,14.626562373991296,22.526652727816113,8.476389585935975
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,235,95+ years,559,Schizophrenia,3,Rate,1990,20.947512755621567,30.997596287599592,12.791638205967358
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,1,<5 years,559,Schizophrenia,1,Number,1991,0.0,0.0,0.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,1,<5 years,559,Schizophrenia,1,Number,1991,0.0,0.0,0.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,1,<5 years,559,Schizophrenia,2,Percent,1991,0.0,0.0,0.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,1,<5 years,559,Schizophrenia,2,Percent,1991,0.0,0.0,0.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,1,<5 years,559,Schizophrenia,3,Rate,1991,0.0,0.0,0.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,1,<5 years,559,Schizophrenia,3,Rate,1991,0.0,0.0,0.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,6,5-9 years,559,Schizophrenia,1,Number,1991,0.0,0.0,0.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,6,5-9 years,559,Schizophrenia,1,Number,1991,0.0,0.0,0.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,6,5-9 years,559,Schizophrenia,2,Percent,1991,0.0,0.0,0.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,6,5-9 years,559,Schizophrenia,2,Percent,1991,0.0,0.0,0.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,6,5-9 years,559,Schizophrenia,3,Rate,1991,0.0,0.0,0.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,6,5-9 years,559,Schizophrenia,3,Rate,1991,0.0,0.0,0.0
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,7,10-14 years,559,Schizophrenia,1,Number,1991,999.7130080817019,1696.0906241519747,490.0834666242977
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,7,10-14 years,559,Schizophrenia,1,Number,1991,723.4936744205048,1259.3614640379708,332.4812562279215
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,7,10-14 years,559,Schizophrenia,2,Percent,1991,0.0014125541888053217,0.002273284825187643,0.0007118580902185006
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,7,10-14 years,559,Schizophrenia,2,Percent,1991,0.001093302262318854,0.0018557588051663844,0.0005331554312522817
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,7,10-14 years,559,Schizophrenia,3,Rate,1991,10.775303069020085,18.281137046350576,5.282313863381504
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,7,10-14 years,559,Schizophrenia,3,Rate,1991,8.203193737817035,14.279027503203809,3.769774713255083
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,8,15-19 years,559,Schizophrenia,1,Number,1991,8254.973073382496,11932.136860775297,4966.094302412057
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,8,15-19 years,559,Schizophrenia,1,Number,1991,6973.926136388987,9720.035925944208,4269.817326104493
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,8,15-19 years,559,Schizophrenia,2,Percent,1991,0.0054569894935203676,0.008184063693262926,0.0034657156021891808
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,8,15-19 years,559,Schizophrenia,2,Percent,1991,0.006005225833934199,0.0086977927579601,0.003831097053788329
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,8,15-19 years,559,Schizophrenia,3,Rate,1991,90.93414324591605,131.44060348618672,54.704906564065475
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,2,Female,8,15-19 years,559,Schizophrenia,3,Rate,1991,81.09032857243699,113.02111487214977,49.647914696351634
1,All Population,2,DALYs (Disability-Adjusted Life Years),102,United States of America,1,Male,9,20-24 years,559,Schizophrenia,1,Number,1991,33603.31987304447,46511.61215659105,21290.655956632792
